"REF_DATE","GEO","DGUID","Alternative measures","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","117.1","","","","1"
"2011-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","116.5","","","","1"
"2011-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","116.7","","","","1"
"2011-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","117.2","","","","1"
"2011-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","117.7","","","","1"
"2011-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","118.1","","","","1"
"2011-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","118.2","","","","1"
"2011-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","117.5","","","","1"
"2012-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","117.9","","","","1"
"2012-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","118.4","","","","1"
"2012-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","118.7","","","","1"
"2012-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","119.2","","","","1"
"2012-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","119.4","","","","1"
"2012-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","118.9","","","","1"
"2012-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","118.8","","","","1"
"2012-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","119.2","","","","1"
"2012-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","119.4","","","","1"
"2012-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","119.7","","","","1"
"2012-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","119.7","","","","1"
"2012-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","119.1","","","","1"
"2013-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","119.1","","","","1"
"2013-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.1","","","","1"
"2013-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.4","","","","1"
"2013-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.3","","","","1"
"2013-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.5","","","","1"
"2013-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.3","","","","1"
"2013-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.3","","","","1"
"2013-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.5","","","","1"
"2013-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.8","","","","1"
"2013-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","121.0","","","","1"
"2013-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.8","","","","1"
"2013-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.4","","","","1"
"2014-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","120.6","","","","1"
"2014-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","121.5","","","","1"
"2014-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","121.9","","","","1"
"2014-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","122.1","","","","1"
"2014-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","122.6","","","","1"
"2014-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","122.5","","","","1"
"2014-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","122.5","","","","1"
"2014-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","123.0","","","","1"
"2014-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","123.3","","","","1"
"2014-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","123.7","","","","1"
"2014-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","123.5","","","","1"
"2014-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","123.0","","","","1"
"2015-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","123.3","","","","1"
"2015-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","124.0","","","","1"
"2015-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","124.8","","","","1"
"2015-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","124.9","","","","1"
"2015-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","125.3","","","","1"
"2015-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","125.3","","","","1"
"2015-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","125.4","","","","1"
"2015-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","125.6","","","","1"
"2015-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","125.9","","","","1"
"2015-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","126.3","","","","1"
"2015-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","126.0","","","","1"
"2015-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","125.5","","","","1"
"2016-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","125.8","","","","1"
"2016-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","126.5","","","","1"
"2016-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","127.3","","","","1"
"2016-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","127.5","","","","1"
"2016-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","128.0","","","","1"
"2016-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","128.0","","","","1"
"2016-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","128.0","","","","1"
"2016-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","128.0","","","","1"
"2016-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","128.2","","","","1"
"2016-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","128.4","","","","1"
"2016-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","127.9","","","","1"
"2016-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","127.4","","","","1"
"2017-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","128.1","","","","1"
"2017-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","128.6","","","","1"
"2017-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.0","","","","1"
"2017-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.0","","","","1"
"2017-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.1","","","","1"
"2017-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.2","","","","1"
"2017-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.1","","","","1"
"2017-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.2","","","","1"
"2017-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.3","","","","1"
"2017-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.7","","","","1"
"2017-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.7","","","","1"
"2017-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.0","","","","1"
"2018-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","129.6","","","","1"
"2018-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","130.5","","","","1"
"2018-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","130.8","","","","1"
"2018-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","130.9","","","","1"
"2018-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","130.8","","","","1"
"2018-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","130.9","","","","1"
"2018-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","131.2","","","","1"
"2018-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","131.3","","","","1"
"2018-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","131.3","","","","1"
"2018-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","131.8","","","","1"
"2018-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","131.5","","","","1"
"2018-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","131.2","","","","1"
"2019-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","131.6","","","","1"
"2019-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","132.5","","","","1"
"2019-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","132.9","","","","1"
"2019-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","132.9","","","","1"
"2019-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","133.5","","","","1"
"2019-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","133.5","","","","1"
"2019-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","133.8","","","","1"
"2019-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","133.8","","","","1"
"2019-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","133.8","","","","1"
"2019-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","134.2","","","","1"
"2019-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","134.0","","","","1"
"2019-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","133.3","","","","1"
"2020-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","133.9","","","","1"
"2020-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","134.9","","","","1"
"2020-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","135.0","","","","1"
"2020-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","134.5","","","","1"
"2020-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","134.4","","","","1"
"2020-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","135.0","","","","1"
"2020-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","134.9","","","","1"
"2020-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","134.9","","","","1"
"2020-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","135.0","","","","1"
"2020-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","135.7","","","","1"
"2020-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","135.9","","","","1"
"2020-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","135.3","","","","1"
"2021-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","136.0","","","","1"
"2021-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","136.5","","","","1"
"2021-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada","2002=100","17","units","0","v112593703","1.5","136.8","","","","1"
"2005-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","105.0","","","","1"
"2005-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","105.4","","","","1"
"2005-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","106.0","","","","1"
"2005-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","106.3","","","","1"
"2005-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","106.4","","","","1"
"2005-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","106.6","","","","1"
"2005-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","106.8","","","","1"
"2005-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","107.2","","","","1"
"2005-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","108.1","","","","1"
"2005-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","107.6","","","","1"
"2005-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","107.4","","","","1"
"2005-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","107.3","","","","1"
"2006-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","107.9","","","","1"
"2006-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","107.7","","","","1"
"2006-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","108.3","","","","1"
"2006-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","108.9","","","","1"
"2006-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","109.4","","","","1"
"2006-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","109.2","","","","1"
"2006-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","109.8","","","","1"
"2006-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","110.0","","","","1"
"2006-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","109.4","","","","1"
"2006-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","109.2","","","","1"
"2006-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","109.5","","","","1"
"2006-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","109.7","","","","1"
"2007-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","109.7","","","","1"
"2007-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","110.5","","","","1"
"2007-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","111.4","","","","1"
"2007-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","111.9","","","","1"
"2007-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","112.4","","","","1"
"2007-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","112.1","","","","1"
"2007-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","112.3","","","","1"
"2007-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","112.0","","","","1"
"2007-09","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","112.2","","","","1"
"2007-10","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","111.8","","","","1"
"2007-11","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","112.2","","","","1"
"2007-12","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","112.3","","","","1"
"2008-01","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","112.7","","","","1"
"2008-02","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","113.1","","","","1"
"2008-03","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","113.5","","","","1"
"2008-04","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","114.4","","","","1"
"2008-05","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","115.5","","","","1"
"2008-06","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","116.3","","","","1"
"2008-07","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","116.7","","","","1"
"2008-08","Canada","2016A000011124","Consumer Price Index (CPI), all-items excluding the effect of indirect taxes","2002=100","17","units","0","v112593704","1.6","116.5","","","","1"
